# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.019	0.007	0.005
0.013	0.008	0.009
0.011	0.014	0.018
0.015	0.009	0.016
0.017	0.012	-0.004
0.017	0.006	0.014
0.025	0.012	0.008
0.013	0.010	0.017
0.018	0.017	0.017
0.018	0.004	0.019
0.015	0.012	-0.002
0.011	0.013	-0.001
0.002	0.005	0.005
0.004	-0.005	-0.007
0.012	-0.004	-0.010
0.015	0.005	0.003
0.015	0.014	0.003
0.018	0.009	0.017
0.010	0.016	0.017
0.005	0.015	0.017
0.011	-0.001	0.013
0.014	-0.011	0.002
0.021	-0.003	-0.001
0.022	0.008	0.014
0.015	0.008	0.020
0.017	0.000	0.026
0.020	-0.019	0.021
0.021	-0.011	0.015
0.019	-0.001	0.014
0.014	0.000	0.017
0.015	0.007	0.003
0.020	0.006	0.011
0.015	0.003	-0.001
0.020	0.006	-0.002
0.028	0.005	0.008
0.020	0.011	0.005
0.009	0.011	0.019
0.015	0.002	-0.005
0.017	-0.008	-0.010
0.020	0.001	-0.014
0.024	0.000	-0.008
0.020	0.007	0.002
0.022	0.004	0.005
0.025	-0.001	-0.003
0.019	0.013	0.007
0.006	-0.011	0.007
0.014	-0.013	0.010
0.013	-0.014	-0.007
0.013	-0.006	-0.010
0.020	-0.003	-0.001
0.020	-0.009	-0.007
0.013	-0.004	0.007
0.008	0.005	0.013
0.012	-0.006	0.012
0.015	-0.004	0.001
0.017	-0.016	0.005
0.024	-0.002	0.007
0.010	-0.006	0.010
0.013	-0.013	0.004
0.014	-0.020	-0.012
0.016	-0.009	-0.019
0.012	-0.003	-0.019
0.005	-0.009	-0.006
0.010	-0.029	-0.012
0.015	-0.035	-0.011
0.013	-0.046	-0.027
0.006	-0.037	-0.031
0.016	-0.041	-0.020
0.008	-0.039	-0.002
0.001	-0.031	-0.012
0.010	-0.063	-0.032
0.013	-0.063	-0.042
0.017	-0.059	-0.037
0.023	-0.050	-0.043
0.017	-0.047	-0.033
0.015	-0.055	-0.029
0.022	-0.051	-0.036
0.020	-0.028	-0.037
0.012	-0.014	-0.037
0.014	-0.007	-0.040
0.015	-0.001	-0.055
0.022	-0.011	-0.040
0.020	-0.013	-0.051
0.019	-0.016	-0.046
0.027	-0.023	-0.032
0.019	-0.020	-0.017
0.012	-0.019	-0.014
0.019	-0.041	-0.033
0.019	-0.038	-0.022
0.023	-0.043	-0.049
0.020	-0.052	-0.041
0.018	-0.048	-0.041
0.017	-0.051	-0.030
0.024	-0.057	-0.058
0.018	-0.060	-0.054
0.003	-0.045	-0.044
0.008	-0.046	-0.030
0.013	-0.040	-0.046
0.012	-0.032	-0.041
0.017	-0.034	-0.029
0.016	-0.055	-0.028
0.010	-0.057	-0.033
-0.003	-0.041	-0.044
-0.001	-0.067	-0.052
0.011	-0.066	-0.073
0.011	-0.060	-0.081
0.021	-0.065	-0.072
0.012	-0.079	-0.059
0.019	-0.103	-0.053
0.020	-0.111	-0.065
0.018	-0.101	-0.076
0.012	-0.105	-0.057
0.002	-0.123	-0.067
0.006	-0.107	-0.091
0.017	-0.133	-0.091
0.016	-0.165	-0.094
0.016	-0.152	-0.114
0.021	-0.158	-0.121
0.008	-0.152	-0.118
0.001	-0.126	-0.137
0.013	-0.146	-0.180
0.011	-0.149	-0.151
0.017	-0.168	-0.154
0.021	-0.146	-0.167
0.014	-0.160	-0.198
0.017	-0.202	-0.181
0.025	-0.194	-0.191
0.023	-0.193	-0.170
0.014	-0.162	-0.169
0.014	-0.210	-0.185
0.013	-0.203	-0.185
0.022	-0.187	-0.203
0.020	-0.172	-0.180
0.018	-0.151	-0.149
0.025	-0.139	-0.135
0.018	-0.129	-0.135
0.003	-0.093	-0.105
0.012	-0.109	-0.093
0.012	-0.092	-0.073
0.017	-0.083	-0.096
0.017	-0.105	-0.093
0.016	-0.075	-0.090
0.014	-0.070	-0.088
0.020	-0.053	-0.084
0.016	-0.045	-0.063
0.006	-0.047	-0.049
0.017	-0.045	-0.052
0.017	-0.051	-0.065
0.021	-0.048	-0.080
0.024	-0.054	-0.068
0.023	-0.076	-0.102
0.015	-0.114	-0.088
0.002	-0.096	-0.106
0.007	-0.112	-0.119
0.014	-0.091	-0.097
0.015	-0.069	-0.076
0.020	-0.067	-0.072
0.012	-0.066	-0.062
0.012	-0.079	-0.059
0.017	-0.069	-0.060
0.018	-0.052	-0.062
0.016	-0.050	-0.053
0.002	-0.048	-0.068
0.007	-0.046	-0.065
0.014	-0.043	-0.067
0.017	-0.030	-0.050
0.013	-0.040	-0.041
0.021	-0.048	-0.030
0.009	-0.029	-0.038
0.001	-0.025	-0.036
0.008	-0.025	-0.052
0.011	-0.023	-0.053
0.019	-0.022	-0.050
0.021	-0.018	-0.049
0.010	-0.024	-0.034
0.011	-0.036	-0.022
0.018	-0.032	-0.046
0.015	-0.020	-0.057
0.009	-0.013	-0.042
0.006	-0.044	-0.030
0.014	-0.035	-0.031
0.019	-0.026	-0.018
0.017	-0.007	-0.011
0.017	0.006	-0.016
0.026	-0.006	-0.010
0.013	-0.005	-0.005
0.008	-0.002	0.004
0.012	-0.013	-0.012
0.014	-0.010	-0.014
0.023	0.004	-0.013
0.021	0.002	-0.010
0.020	0.008	-0.005
0.016	-0.008	-0.008
0.024	-0.009	-0.019
0.015	-0.013	-0.003
-0.002	-0.016	0.006
0.008	-0.005	-0.014
0.014	-0.007	-0.010
0.014	-0.004	-0.011
0.020	0.006	-0.015
0.020	-0.009	-0.016
0.013	-0.001	-0.004
0.011	0.012	-0.005
0.015	0.001	-0.014
0.022	-0.010	-0.012
0.023	-0.016	-0.011
0.027	-0.004	-0.026
0.014	-0.001	-0.019
0.020	0.002	-0.005
0.019	-0.026	0.010
0.018	-0.008	-0.015
0.016	-0.006	-0.005
0.006	-0.016	-0.016
0.011	-0.011	-0.015
0.020	-0.013	-0.013
0.021	-0.008	-0.007
0.018	-0.000	0.000
0.016	0.005	-0.005
0.010	0.014	0.009
0.001	0.017	0.013
0.006	-0.004	0.003
0.007	-0.003	-0.015
0.014	0.008	-0.014
0.021	0.015	-0.016
0.012	0.011	-0.009
0.015	-0.002	0.007
0.023	-0.007	-0.005
0.021	-0.006	-0.009
0.011	-0.004	-0.002
0.008	-0.006	0.011
0.014	0.007	-0.004
0.022	0.007	0.008
0.018	0.016	0.009
0.020	0.008	0.007
0.025	0.006	0.002
0.006	0.016	0.010
0.008	0.020	0.018
0.014	-0.002	0.003
0.013	0.000	0.002
0.019	0.009	-0.002
0.017	-0.008	0.001
0.008	0.005	0.006
0.008	-0.014	0.011
0.015	-0.010	0.004
0.011	0.001	-0.004
-0.004	0.002	-0.001
0.005	0.006	0.012
0.007	0.001	0.006
0.012	0.000	0.002
0.016	0.008	0.003
0.013	0.007	0.006
0.004	0.011	0.014
0.003	0.015	0.025
0.006	0.019	0.009
0.011	0.006	-0.005
0.015	0.001	-0.001
0.021	0.016	0.002
0.011	0.009	0.001
0.021	0.005	0.007
0.018	-0.016	0.007
0.016	-0.016	-0.003
0.017	0.000	0.006
0.005	-0.003	0.012
0.008	0.009	0.016
0.013	0.004	0.016
0.015	0.006	0.022
0.012	0.015	0.016
0.020	0.008	0.014
0.005	0.007	-0.008
-0.000	0.004	0.003
0.011	-0.019	-0.011
0.016	-0.024	-0.010
0.019	-0.009	-0.012
0.025	0.002	-0.001
0.016	0.002	-0.005
0.015	0.006	0.004
0.018	-0.002	-0.006
0.018	-0.000	-0.012
0.015	0.006	-0.021
0.010	0.013	-0.011
0.015	0.009	-0.012
0.016	0.001	0.005
0.014	0.003	0.007
0.016	0.010	0.013
0.020	0.012	0.013
0.008	0.021	0.025
0.004	0.030	0.032
0.009	0.007	0.018
0.010	0.008	0.010
0.017	0.016	0.007
0.011	0.008	0.010
0.010	0.016	0.014
0.011	0.006	0.024
0.017	0.007	0.007
0.009	0.013	-0.001
-0.002	-0.007	0.002
0.007	-0.010	0.017
0.013	-0.015	0.005
0.016	-0.014	0.001
0.021	-0.004	0.002
0.017	-0.002	0.002
0.004	0.000	0.015
0.003	0.003	0.022
-0.002	0.005	0.015
0.009	-0.005	0.007
0.011	-0.007	0.007
0.017	0.006	-0.008
0.005	0.004	0.000
0.013	-0.002	-0.008
0.016	-0.007	0.006
0.016	-0.005	-0.010
0.022	0.005	0.001
0.009	0.005	0.008
0.011	0.013	-0.010
0.019	-0.009	-0.016
0.020	0.003	-0.024
0.021	-0.011	-0.024
0.028	-0.024	-0.024
0.014	-0.029	-0.023
0.004	-0.016	-0.009
0.013	-0.025	-0.022
0.013	-0.042	-0.018
0.022	-0.028	-0.022
0.024	-0.013	-0.025
0.014	-0.013	-0.022
0.017	-0.034	-0.023
0.021	-0.058	-0.015
0.021	-0.048	-0.027
0.021	-0.040	-0.033
0.014	-0.043	-0.012
0.013	-0.037	-0.013
0.023	-0.039	-0.035
0.018	-0.032	-0.046
0.018	-0.024	-0.040
0.020	-0.027	-0.031
0.006	-0.011	-0.011
0.006	-0.001	-0.029
0.018	-0.020	-0.026
0.018	-0.014	-0.028
0.020	-0.030	-0.032
0.018	-0.038	-0.034
0.011	-0.036	-0.028
0.014	-0.058	-0.042
0.017	-0.063	-0.044
0.011	-0.056	-0.033
-0.006	-0.059	-0.044
0.005	-0.068	-0.035
0.014	-0.052	-0.054
0.015	-0.037	-0.054
0.020	-0.028	-0.061
0.022	-0.031	-0.046
0.007	-0.020	-0.037
-0.000	-0.035	-0.029
0.005	-0.031	-0.042
0.011	-0.043	-0.059
0.014	-0.040	-0.051
0.019	-0.041	-0.071
0.008	-0.029	-0.058
0.013	-0.021	-0.042
0.013	-0.050	-0.053
0.012	-0.038	-0.080
0.017	-0.055	-0.086
0.003	-0.061	-0.061
0.009	-0.071	-0.069
0.016	-0.073	-0.076
0.019	-0.061	-0.101
0.018	-0.077	-0.099
0.026	-0.093	-0.079
0.011	-0.102	-0.074
0.002	-0.101	-0.084
0.013	-0.117	-0.106
0.013	-0.127	-0.105
0.016	-0.119	-0.113
0.023	-0.131	-0.122
0.012	-0.151	-0.143
0.012	-0.165	-0.160
0.016	-0.193	-0.166
0.016	-0.180	-0.154
0.015	-0.198	-0.157
0.013	-0.188	-0.173
0.016	-0.193	-0.181
0.022	-0.197	-0.180
0.021	-0.185	-0.197
0.023	-0.196	-0.205
0.029	-0.196	-0.192
0.013	-0.200	-0.202
0.008	-0.181	-0.184
0.016	-0.200	-0.182
0.015	-0.176	-0.198
0.018	-0.164	-0.192
0.017	-0.156	-0.197
0.011	-0.170	-0.189
0.013	-0.171	-0.168
0.018	-0.144	-0.160
0.012	-0.143	-0.138
0.008	-0.142	-0.160
0.012	-0.116	-0.134
0.016	-0.113	-0.124
0.016	-0.091	-0.111
0.020	-0.091	-0.115
0.024	-0.079	-0.109
0.014	-0.085	-0.088
0.012	-0.073	-0.083
0.012	-0.065	-0.074
0.016	-0.086	-0.108
0.016	-0.092	-0.125
0.023	-0.083	-0.126
0.012	-0.095	-0.109
0.015	-0.113	-0.101
0.019	-0.124	-0.102
0.019	-0.133	-0.137
0.018	-0.130	-0.129
0.017	-0.104	-0.105
0.014	-0.084	-0.116
0.025	-0.109	-0.087
0.028	-0.098	-0.093
0.025	-0.090	-0.097
0.028	-0.091	-0.118
0.015	-0.077	-0.111
0.006	-0.074	-0.078
0.017	-0.077	-0.090
0.018	-0.077	-0.074
0.020	-0.059	-0.056
0.023	-0.051	-0.059
0.014	-0.050	-0.073
0.014	-0.041	-0.051
0.015	-0.031	-0.055
0.013	-0.039	-0.057
0.004	-0.028	-0.050
0.006	-0.030	-0.032
0.014	-0.031	-0.027
0.015	-0.036	-0.021
0.014	-0.037	-0.033
0.016	-0.034	-0.035
0.021	-0.033	-0.022
0.005	-0.038	-0.026
0.006	-0.032	-0.020
0.014	-0.031	-0.033
0.010	-0.033	-0.051
0.023	-0.030	-0.031
0.019	-0.018	-0.019
0.014	-0.009	-0.028
0.019	-0.006	-0.021
0.023	-0.024	-0.031
0.025	-0.016	-0.027
0.014	-0.026	-0.021
0.021	-0.042	-0.006
0.023	-0.039	-0.017
0.021	-0.027	-0.017
0.022	-0.019	-0.017
0.021	-0.019	-0.024
0.007	-0.012	-0.021
0.009	0.001	-0.023
0.010	-0.005	-0.018
0.019	-0.016	-0.020
0.014	-0.018	-0.017
0.018	-0.010	-0.009
0.009	-0.001	-0.014
0.020	0.002	-0.002
0.020	-0.008	-0.002
0.019	-0.006	-0.014
0.022	0.004	-0.006
0.012	-0.005	-0.003
0.015	-0.003	-0.022
0.023	-0.010	-0.015
0.022	-0.002	-0.017
0.017	0.003	-0.023
0.023	0.005	-0.015
0.007	0.005	-0.004
0.002	0.014	0.002
0.012	-0.007	-0.018
0.014	-0.009	-0.016
0.018	0.002	-0.013
0.023	0.003	-0.003
0.014	0.003	0.005
0.013	-0.012	0.013
0.018	-0.013	0.011
0.017	0.001	0.006
0.006	0.010	0.008
0.009	0.003	0.013
0.010	0.005	-0.002
0.012	0.005	0.003
0.020	0.011	-0.001
0.018	0.008	0.002
0.015	0.009	-0.005
0.003	0.015	0.001
0.001	0.012	-0.001
0.010	0.002	-0.004
0.009	0.005	-0.006
0.014	0.003	-0.001
0.021	-0.002	0.006
0.018	0.010	0.003
0.018	0.005	0.011
0.020	-0.003	0.002
0.019	0.008	0.004
0.011	-0.011	0.007
0.016	-0.001	0.017
0.021	-0.008	0.009
0.016	0.010	0.000
0.019	0.015	-0.008
0.018	0.011	-0.000
0.009	0.003	0.011
0.006	0.012	0.008
0.007	0.017	0.001
0.018	-0.004	-0.003
0.017	0.003	-0.001
0.026	0.003	-0.023
0.019	-0.004	-0.011
0.025	0.003	0.001
0.020	-0.002	0.006
0.020	-0.014	-0.009
0.017	-0.012	0.006
0.011	-0.014	0.012
0.012	-0.004	0.002
0.020	-0.011	0.001
0.020	0.009	0.004
0.021	0.006	-0.004
0.024	0.002	0.002
0.008	0.010	0.012
0.000	0.020	0.010
0.008	-0.004	0.001
0.009	-0.001	-0.006
0.015	0.006	0.006
0.020	0.009	0.008
0.011	0.013	0.004
0.010	0.005	0.007
0.012	-0.003	0.014
0.015	-0.001	0.006
0.004	0.005	0.006
0.006	0.005	0.012
0.006	0.009	0.008
0.004	0.006	0.002
0.006	0.016	-0.008
0.011	0.016	-0.015
0.014	0.007	-0.011
0.005	0.010	-0.009
0.003	0.017	0.002
0.006	0.001	-0.012
0.003	0.001	-0.023
0.012	0.009	-0.018
0.018	0.005	-0.005
0.017	0.011	0.009
0.018	0.001	0.019
0.018	0.001	0.005
0.017	-0.007	0.013
0.000	-0.023	0.017
0.004	-0.015	0.024
0.013	-0.013	0.006
0.021	-0.006	-0.011
0.021	-0.001	-0.014
0.023	-0.007	-0.001
0.009	-0.002	-0.000
0.010	0.004	0.010
0.011	0.002	0.007
0.017	-0.023	-0.009
0.015	-0.017	-0.005
0.022	-0.002	-0.009
0.014	-0.005	-0.000
0.013	0.002	0.009
0.020	-0.012	0.006
0.020	-0.016	-0.002
0.019	-0.008	-0.007
0.006	-0.014	-0.004
0.008	-0.001	-0.042
0.014	-0.001	-0.038
0.018	0.006	-0.033
0.012	0.001	-0.037
0.016	0.003	-0.020
0.012	-0.000	-0.013
0.005	-0.006	-0.004
0.010	-0.023	-0.010
0.009	-0.037	-0.015
0.014	-0.029	-0.013
0.018	-0.013	-0.004
0.012	-0.008	0.008
0.009	-0.012	-0.015
0.015	-0.040	-0.010
0.011	-0.038	-0.040
0.005	-0.027	-0.032
0.007	-0.034	-0.026
0.013	-0.022	-0.018
0.010	-0.028	-0.029
0.018	-0.015	-0.020
0.018	-0.008	-0.018
0.020	-0.020	-0.021
0.007	-0.013	-0.008
0.007	-0.004	-0.007
0.011	-0.033	-0.010
0.017	-0.042	-0.017
0.018	-0.031	-0.018
0.019	-0.024	-0.040
0.015	-0.012	-0.039
0.012	-0.029	-0.034
0.020	-0.036	-0.040
0.020	-0.038	-0.055
0.007	-0.050	-0.040
0.011	-0.043	-0.042
0.017	-0.044	-0.054
0.024	-0.028	-0.044
0.024	-0.018	-0.050
0.021	-0.015	-0.042
0.009	-0.016	-0.037
0.009	-0.005	-0.023
0.005	-0.025	-0.045
0.013	-0.050	-0.061
0.013	-0.039	-0.047
0.017	-0.033	-0.043
0.008	-0.049	-0.059
0.013	-0.029	-0.050
0.019	-0.031	-0.042
0.019	-0.053	-0.019
0.018	-0.044	-0.077
0.005	-0.048	-0.079
0.008	-0.046	-0.088
0.020	-0.054	-0.095
0.024	-0.059	-0.073
0.019	-0.046	-0.089
0.025	-0.044	-0.077
0.015	-0.037	-0.057
0.007	-0.043	-0.057
0.014	-0.071	-0.091
0.014	-0.085	-0.111
0.022	-0.069	-0.105
0.023	-0.065	-0.103
0.016	-0.089	-0.136
0.020	-0.113	-0.139
0.021	-0.105	-0.134
0.015	-0.108	-0.170
0.009	-0.092	-0.164
0.014	-0.113	-0.138
0.018	-0.116	-0.187
0.018	-0.152	-0.176
0.023	-0.169	-0.179
0.022	-0.179	-0.203
0.024	-0.191	-0.216
0.013	-0.188	-0.196
0.011	-0.206	-0.200
0.012	-0.222	-0.217
0.017	-0.214	-0.237
0.023	-0.221	-0.223
0.021	-0.212	-0.230
0.014	-0.209	-0.237
0.015	-0.198	-0.217
0.018	-0.190	-0.243
0.016	-0.176	-0.243
0.002	-0.213	-0.234
0.008	-0.214	-0.216
0.015	-0.221	-0.195
0.014	-0.199	-0.214
0.015	-0.191	-0.200
0.017	-0.181	-0.202
0.005	-0.166	-0.177
0.008	-0.141	-0.200
0.005	-0.107	-0.158
0.009	-0.102	-0.179
0.011	-0.091	-0.172
0.016	-0.086	-0.132
0.004	-0.089	-0.143
0.009	-0.064	-0.129
0.018	-0.074	-0.123
0.019	-0.096	-0.139
0.017	-0.091	-0.147
0.004	-0.083	-0.129
0.007	-0.125	-0.136
0.018	-0.120	-0.129
0.021	-0.082	-0.131
0.015	-0.072	-0.095
0.024	-0.073	-0.075
0.015	-0.074	-0.113
0.007	-0.089	-0.114
0.009	-0.108	-0.151
0.008	-0.103	-0.142
0.016	-0.086	-0.155
0.020	-0.103	-0.145
0.011	-0.090	-0.138
0.019	-0.091	-0.141
0.026	-0.111	-0.121
0.018	-0.094	-0.102
0.009	-0.092	-0.080
0.009	-0.092	-0.060
0.018	-0.072	-0.054
0.018	-0.068	-0.056
0.024	-0.055	-0.044
0.021	-0.047	-0.060
0.027	-0.031	-0.062
0.015	-0.029	-0.039
0.011	-0.038	-0.044
0.014	-0.051	-0.050
0.024	-0.046	-0.045
0.022	-0.040	-0.055
0.017	-0.039	-0.048
0.016	-0.031	-0.034
0.015	-0.043	-0.031
0.016	-0.056	-0.042
0.021	-0.038	-0.034
0.005	-0.046	-0.024
0.006	-0.023	-0.007
0.015	-0.034	-0.033
0.014	-0.032	-0.038
0.021	-0.048	-0.035
0.020	-0.035	-0.028
0.010	-0.034	-0.030
0.005	-0.014	-0.017
0.003	-0.002	-0.014
0.007	-0.015	-0.009
0.015	-0.006	-0.008
0.021	0.006	-0.011
0.015	-0.005	-0.019
0.015	-0.001	-0.010
0.018	-0.012	-0.026
0.018	-0.024	-0.033
0.018	-0.013	-0.031
0.008	-0.032	-0.033
0.002	-0.024	-0.037
0.012	-0.029	-0.014
0.013	-0.015	-0.014
0.016	-0.018	-0.013
0.024	-0.012	0.003
0.011	0.003	-0.006
0.001	0.001	-0.003
0.006	-0.002	-0.014
0.005	-0.005	-0.013
0.015	0.003	-0.034
0.019	-0.000	-0.019
0.016	0.009	-0.008
0.018	-0.002	-0.013
0.015	-0.005	-0.015
0.008	-0.003	-0.006
0.002	0.004	0.002
0.009	-0.001	0.013
0.015	0.010	0.015
0.016	0.010	0.023
0.022	0.020	0.008
0.019	0.013	0.005
0.019	0.002	-0.013
0.011	0.011	-0.008
0.005	0.010	-0.013
0.009	-0.005	-0.018
0.013	-0.002	-0.017
0.015	0.009	-0.011
0.016	-0.007	-0.002
0.017	-0.006	-0.004
0.017	-0.019	0.006
0.019	-0.007	-0.015
0.013	0.003	-0.016
-0.001	-0.001	-0.013
0.006	0.005	0.001
0.017	0.002	0.001
0.016	0.008	-0.001
0.016	0.015	0.006
0.020	0.011	0.013
0.009	0.020	0.016
0.009	0.022	0.020
0.009	0.015	-0.002
0.010	-0.001	0.001
0.012	0.009	-0.011
0.018	0.018	-0.001
0.008	-0.002	0.006
0.012	0.013	0.018
0.017	-0.006	0.020
0.018	0.002	0.005
0.024	0.009	0.008
0.006	0.006	0.012
0.011	0.006	-0.006
0.019	0.000	0.006
0.019	0.007	0.002
0.014	0.008	-0.002
0.023	-0.003	0.005
0.011	0.011	0.013
0.002	0.020	0.017
0.014	0.013	0.005
0.006	-0.001	-0.004
0.016	0.005	0.001
0.020	0.005	0.003
0.011	0.017	0.008
0.012	0.017	0.012
0.016	0.005	0.009
0.010	0.009	0.005
0.003	0.015	0.009
0.008	0.020	0.011
0.011	0.021	-0.017
0.011	0.030	-0.020
0.020	0.028	-0.015
0.017	0.021	-0.004
0.016	0.003	0.000
0.007	0.012	0.013
0.008	0.011	0.013
0.016	-0.006	0.003
0.015	-0.005	-0.001
0.021	0.006	-0.019
0.018	0.011	-0.003
0.021	0.017	-0.004
0.019	0.000	0.005
0.019	-0.001	-0.014
0.014	0.006	-0.006
0.004	-0.001	0.009
0.004	0.009	0.005
0.014	0.005	0.003
0.012	-0.006	0.002
0.018	-0.001	-0.005
0.018	-0.004	0.004
0.009	-0.003	0.007
0.010	0.006	0.016
0.013	0.016	0.007
0.014	0.015	0.002
0.021	0.016	0.002
0.024	0.021	0.006
0.011	0.009	0.005
0.008	0.012	0.011
0.016	-0.004	0.014
0.019	-0.007	-0.003
0.019	-0.004	-0.007
0.005	-0.010	-0.011
0.013	-0.001	-0.016
0.022	-0.007	0.003
0.024	-0.002	0.008
0.019	-0.005	-0.011
0.020	-0.015	-0.010
0.011	-0.005	0.004
0.005	0.016	-0.016
0.014	0.011	-0.026
0.008	-0.002	-0.022
0.016	0.004	-0.021
0.019	-0.004	-0.006
0.016	-0.007	-0.007
0.016	-0.004	0.004
0.020	-0.004	0.003
0.015	-0.005	0.001
0.004	0.002	-0.004
0.006	-0.003	0.002
0.008	-0.026	-0.014
0.011	-0.024	-0.006
0.017	-0.006	-0.013
0.021	-0.010	-0.022
0.021	-0.020	-0.012
0.016	-0.019	-0.013
0.014	-0.014	-0.013
0.018	-0.023	-0.028
0.018	-0.024	-0.020
0.023	-0.010	-0.020
0.017	-0.008	-0.025
0.018	-0.015	-0.027
0.020	-0.014	-0.015
0.025	-0.023	-0.047
0.017	-0.025	-0.029
0.006	-0.021	-0.026
0.010	-0.023	-0.019
0.018	-0.038	-0.023
0.022	-0.053	-0.025
0.025	-0.040	-0.030
0.022	-0.051	-0.027
0.008	-0.023	-0.024
0.011	-0.062	-0.022
0.013	-0.046	-0.034
0.010	-0.040	-0.039
0.019	-0.038	-0.045
0.023	-0.035	-0.067
0.012	-0.038	-0.050
0.014	-0.033	-0.038
0.018	-0.024	-0.030
0.015	-0.024	-0.061
0.014	-0.027	-0.058
0.003	-0.033	-0.042
0.012	-0.034	-0.039
0.018	-0.055	-0.034
0.020	-0.054	-0.039
0.022	-0.054	-0.037
0.027	-0.063	-0.047
0.017	-0.073	-0.045
0.004	-0.056	-0.037
0.013	-0.056	-0.046
0.011	-0.071	-0.063
0.018	-0.054	-0.072
0.020	-0.053	-0.085
0.012	-0.053	-0.087
0.012	-0.060	-0.097
0.017	-0.075	-0.093
0.006	-0.077	-0.077
0.003	-0.080	-0.098
0.004	-0.094	-0.119
0.011	-0.131	-0.141
0.011	-0.125	-0.151
0.018	-0.161	-0.151
0.017	-0.178	-0.154
0.015	-0.172	-0.172
0.011	-0.159	-0.214
0.008	-0.209	-0.194
0.017	-0.203	-0.205
0.018	-0.198	-0.224
0.022	-0.198	-0.250
0.017	-0.225	-0.252
0.020	-0.251	-0.244
0.021	-0.246	-0.256
0.020	-0.229	-0.252
0.019	-0.272	-0.271
0.004	-0.285	-0.297
0.005	-0.279	-0.283
0.016	-0.277	-0.282
0.017	-0.270	-0.292
0.021	-0.276	-0.289
0.020	-0.257	-0.303
0.011	-0.236	-0.294
0.009	-0.193	-0.277
0.010	-0.158	-0.250
0.007	-0.164	-0.256
0.017	-0.170	-0.230
0.019	-0.156	-0.214
0.008	-0.150	-0.169
0.009	-0.131	-0.146
0.015	-0.118	-0.180
0.016	-0.122	-0.136
0.018	-0.109	-0.127
0.010	-0.125	-0.111
0.013	-0.105	-0.115
0.019	-0.097	-0.112
0.020	-0.098	-0.114
0.019	-0.111	-0.143
0.022	-0.099	-0.159
0.016	-0.095	-0.167
0.009	-0.098	-0.147
0.013	-0.078	-0.146
0.009	-0.094	-0.146
0.013	-0.097	-0.127
0.020	-0.106	-0.112
0.010	-0.094	-0.092
0.010	-0.099	-0.089
0.015	-0.090	-0.089
0.015	-0.071	-0.101
0.003	-0.074	-0.109
0.006	-0.094	-0.098
0.008	-0.082	-0.077
0.013	-0.084	-0.060
0.015	-0.078	-0.043
0.020	-0.065	-0.041
0.013	-0.064	-0.042
0.012	-0.052	-0.044
0.008	-0.047	-0.053
0.014	-0.057	-0.067
0.014	-0.056	-0.092
0.019	-0.039	-0.095
0.017	-0.048	-0.106
0.018	-0.041	-0.083
0.016	-0.046	-0.086
0.015	-0.038	-0.088
0.015	-0.025	-0.066
0.006	-0.027	-0.070
0.011	-0.022	-0.046
0.016	-0.038	-0.044
0.021	-0.021	-0.042
0.023	-0.023	-0.030
0.023	-0.026	-0.035
0.012	-0.011	-0.034
0.013	-0.009	-0.027
0.013	0.006	-0.020
0.011	-0.013	-0.019
0.016	-0.007	-0.031
0.022	-0.012	-0.050
0.013	-0.023	-0.035
0.011	-0.009	-0.013
0.017	-0.013	-0.016
0.015	-0.008	-0.022
0.015	0.002	-0.023
0.006	-0.004	-0.030
0.015	-0.000	-0.036
0.020	-0.006	-0.038
0.022	-0.011	-0.034
0.018	-0.006	-0.034
0.021	-0.010	-0.037
0.013	-0.012	-0.019
0.003	-0.006	0.004
0.007	-0.014	-0.015
0.003	-0.022	-0.013
0.015	-0.018	-0.005
0.021	-0.020	-0.009
0.015	-0.009	-0.006
0.015	-0.020	-0.007
0.020	-0.022	-0.011
0.014	-0.011	-0.010
0.003	-0.006	-0.002
0.003	-0.005	0.009
0.013	-0.016	-0.011
0.009	-0.006	-0.014
0.018	-0.001	-0.013
0.016	0.010	-0.020
0.009	0.009	-0.008
0.002	0.005	0.007
-0.002	0.011	0.020
0.009	-0.023	0.004
0.015	-0.015	-0.004
0.025	-0.006	-0.005
0.022	-0.006	0.009
0.020	0.004	0.014
0.017	-0.006	0.019
0.018	-0.002	0.007
0.012	0.007	0.018
0.000	-0.006	0.014
0.003	0.002	0.006
0.010	-0.005	0.006
0.009	0.008	0.000
0.014	0.009	0.011
0.014	-0.004	0.011
0.002	0.009	0.004
0.003	0.008	0.008
0.005	0.017	-0.009
0.008	-0.001	-0.013
0.016	0.014	-0.006
0.018	0.014	-0.023
0.009	0.015	-0.008
