# Title: MWBlink QuickScan
# Note:	Scan of 27f in +40 V (6.6 V/cm) and no PM, with MW ON (s) at +18.6 dBm and OFF (r) at -20 dBm on Hittite.
# Type:	DL-Pro Frequency Scan at 1000 samples/s
# Hittite Freq:	18510.5 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361351.8 GHz (Start, scans Red-ward)
# Target:	27f in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0010 V
# Static:	+40 V
# Static Off:	NaN
b	r	s
0.009	-0.042	-0.082
0.002	-0.047	-0.074
0.012	-0.064	-0.111
0.006	-0.071	-0.123
0.015	-0.070	-0.143
0.013	-0.057	-0.128
0.014	-0.049	-0.136
0.017	-0.072	-0.111
0.004	-0.073	-0.105
0.012	-0.082	-0.110
0.009	-0.045	-0.120
0.010	-0.044	-0.147
0.005	-0.078	-0.120
0.016	-0.056	-0.105
0.004	-0.076	-0.126
0.003	-0.057	-0.104
0.012	-0.060	-0.107
0.015	-0.057	-0.113
0.004	-0.050	-0.137
0.016	-0.056	-0.116
0.003	-0.065	-0.122
0.004	-0.040	-0.103
0.012	-0.041	-0.121
0.010	-0.041	-0.147
0.002	-0.066	-0.104
0.012	-0.073	-0.143
0.009	-0.064	-0.134
-0.002	-0.081	-0.155
0.013	-0.076	-0.106
0.013	-0.073	-0.152
0.014	-0.068	-0.117
0.001	-0.083	-0.085
0.009	-0.076	-0.148
0.004	-0.060	-0.121
0.016	-0.059	-0.076
0.004	-0.078	-0.109
0.011	-0.097	-0.146
0.005	-0.084	-0.171
-0.001	-0.065	-0.135
0.004	-0.048	-0.100
0.015	-0.069	-0.115
0.006	-0.054	-0.138
0.014	-0.075	-0.138
0.012	-0.050	-0.132
0.005	-0.055	-0.094
0.008	-0.057	-0.122
0.006	-0.049	-0.115
0.012	-0.059	-0.105
0.004	-0.042	-0.097
0.009	-0.058	-0.114
0.007	-0.073	-0.146
-0.001	-0.059	-0.115
0.008	-0.077	-0.112
0.009	-0.073	-0.102
0.011	-0.047	-0.118
0.011	-0.065	-0.107
0.013	-0.086	-0.115
0.010	-0.061	-0.142
-0.003	-0.059	-0.120
0.006	-0.046	-0.153
0.011	-0.030	-0.144
0.014	-0.066	-0.158
0.012	-0.057	-0.138
0.010	-0.029	-0.131
0.013	-0.056	-0.114
0.002	-0.059	-0.152
0.014	-0.110	-0.124
0.013	-0.068	-0.157
-0.002	-0.063	-0.147
0.005	-0.056	-0.138
-0.000	-0.050	-0.153
0.008	-0.060	-0.131
0.019	-0.048	-0.091
0.009	-0.046	-0.113
0.014	-0.079	-0.094
0.011	-0.060	-0.114
0.011	-0.068	-0.131
0.000	-0.049	-0.114
0.014	-0.074	-0.133
0.011	-0.050	-0.108
0.012	-0.075	-0.150
0.004	-0.040	-0.157
0.006	-0.066	-0.132
0.001	-0.045	-0.117
0.016	-0.069	-0.095
0.010	-0.053	-0.140
0.019	-0.048	-0.133
0.010	-0.067	-0.113
0.003	-0.044	-0.125
0.012	-0.071	-0.106
0.014	-0.071	-0.098
0.005	-0.043	-0.113
0.013	-0.045	-0.087
0.016	-0.059	-0.109
0.005	-0.066	-0.134
0.011	-0.070	-0.153
0.007	-0.046	-0.143
0.008	-0.077	-0.121
0.007	-0.077	-0.109
0.002	-0.054	-0.114
0.016	-0.075	-0.146
0.005	-0.068	-0.133
0.012	-0.083	-0.143
0.011	-0.055	-0.120
0.009	-0.046	-0.131
0.009	-0.063	-0.107
0.008	-0.087	-0.104
0.016	-0.053	-0.113
0.008	-0.047	-0.131
0.008	-0.058	-0.165
0.004	-0.050	-0.135
0.013	-0.052	-0.153
0.006	-0.066	-0.116
0.010	-0.065	-0.078
0.011	-0.065	-0.114
0.000	-0.077	-0.131
0.012	-0.096	-0.094
0.017	-0.116	-0.100
0.007	-0.055	-0.112
0.012	-0.086	-0.109
0.003	-0.055	-0.115
0.007	-0.053	-0.097
0.010	-0.061	-0.080
0.009	-0.040	-0.122
0.009	-0.084	-0.138
0.014	-0.075	-0.130
0.013	-0.049	-0.124
-0.000	-0.067	-0.111
0.014	-0.055	-0.098
0.013	-0.048	-0.124
0.010	-0.035	-0.109
-0.004	-0.047	-0.124
0.007	-0.060	-0.140
-0.003	-0.050	-0.110
0.014	-0.072	-0.088
0.008	-0.061	-0.116
0.017	-0.042	-0.117
0.010	-0.069	-0.075
-0.000	-0.037	-0.102
0.006	-0.045	-0.139
0.013	-0.067	-0.137
-0.000	-0.057	-0.138
0.007	-0.040	-0.116
0.013	-0.056	-0.125
0.013	-0.053	-0.112
0.027	-0.065	-0.130
0.012	-0.067	-0.122
0.019	-0.066	-0.127
0.008	-0.057	-0.162
0.007	-0.056	-0.101
0.015	-0.068	-0.099
0.003	-0.056	-0.097
0.014	-0.048	-0.132
0.006	-0.069	-0.108
0.007	-0.083	-0.117
0.011	-0.073	-0.117
0.011	-0.103	-0.136
0.020	-0.079	-0.120
0.008	-0.064	-0.119
0.015	-0.077	-0.122
0.012	-0.060	-0.131
0.012	-0.082	-0.150
0.018	-0.053	-0.121
0.018	-0.053	-0.109
0.013	-0.046	-0.128
0.009	-0.050	-0.117
0.014	-0.040	-0.145
0.024	-0.080	-0.113
0.002	-0.050	-0.088
0.017	-0.090	-0.106
0.007	-0.088	-0.167
0.009	-0.059	-0.131
0.015	-0.056	-0.130
0.008	-0.092	-0.165
0.006	-0.071	-0.127
0.014	-0.047	-0.105
0.016	-0.083	-0.115
0.001	-0.069	-0.143
0.011	-0.063	-0.134
0.012	-0.058	-0.110
0.015	-0.037	-0.115
0.003	-0.060	-0.137
0.005	-0.090	-0.121
0.009	-0.052	-0.158
0.020	-0.079	-0.148
0.005	-0.074	-0.099
0.016	-0.064	-0.108
0.009	-0.061	-0.091
-0.004	-0.061	-0.113
0.005	-0.048	-0.115
0.010	-0.079	-0.119
0.004	-0.083	-0.128
0.011	-0.079	-0.111
0.019	-0.069	-0.148
0.004	-0.061	-0.194
0.018	-0.073	-0.132
0.016	-0.065	-0.110
0.010	-0.065	-0.109
0.008	-0.076	-0.102
0.014	-0.063	-0.119
0.009	-0.056	-0.137
0.005	-0.043	-0.091
0.017	-0.044	-0.095
0.014	-0.053	-0.132
0.009	-0.083	-0.170
0.011	-0.082	-0.121
0.007	-0.054	-0.114
0.010	-0.060	-0.128
0.008	-0.054	-0.148
0.015	-0.034	-0.121
0.012	-0.032	-0.125
0.016	-0.060	-0.135
0.016	-0.096	-0.142
0.011	-0.069	-0.165
0.010	-0.061	-0.130
0.003	-0.048	-0.140
0.008	-0.059	-0.122
0.016	-0.063	-0.123
0.004	-0.089	-0.119
0.008	-0.076	-0.140
0.004	-0.064	-0.104
0.005	-0.052	-0.111
0.008	-0.049	-0.126
0.015	-0.092	-0.139
0.005	-0.077	-0.132
0.007	-0.050	-0.119
0.006	-0.042	-0.132
-0.007	-0.045	-0.110
0.006	-0.051	-0.122
0.009	-0.065	-0.135
0.003	-0.057	-0.113
-0.005	-0.052	-0.084
0.006	-0.047	-0.123
0.001	-0.062	-0.127
0.014	-0.058	-0.105
0.003	-0.068	-0.139
0.016	-0.065	-0.108
0.006	-0.063	-0.090
-0.005	-0.065	-0.074
0.007	-0.066	-0.137
0.011	-0.079	-0.127
0.006	-0.064	-0.140
0.012	-0.068	-0.147
0.011	-0.080	-0.178
0.010	-0.075	-0.122
0.016	-0.059	-0.100
0.008	-0.070	-0.152
0.008	-0.036	-0.118
0.008	-0.051	-0.116
0.010	-0.083	-0.127
0.010	-0.073	-0.116
0.005	-0.098	-0.131
0.014	-0.077	-0.143
0.016	-0.070	-0.138
0.013	-0.086	-0.097
0.008	-0.047	-0.109
0.013	-0.048	-0.114
0.022	-0.081	-0.119
0.006	-0.064	-0.134
0.013	-0.070	-0.128
0.010	-0.036	-0.176
0.008	-0.065	-0.105
0.013	-0.051	-0.085
